GSSCode,name,year,dwellingsPerHectaire
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000028,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000011,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000011,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000011,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000011,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000028,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000011,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000028,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000011,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000028,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000011,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000011,,,
E09000006,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000023,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000011,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000004,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000023,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000008,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000023,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000008,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000008,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000004,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000004,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000008,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000004,,,
E09000006,,,
E09000004,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000004,,,
E09000006,,,
E09000006,,,
E09000023,,,
E09000028,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000023,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000023,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000023,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000004,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000023,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000028,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000006,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000003,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000017,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000005,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000005,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000003,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000015,,,
E09000005,,,
E09000005,,,
E09000005,,,
E09000005,,,
E09000005,,,
E09000005,,,
E09000005,,,
E09000005,,,
E09000005,,,
E09000005,,,
E09000005,,,
